vaccination_id,vaccine_name,date_given,next_due,notes,pet_id,vet_id
c5b23619-7d5e-4f07-99bf-a05148bdcf65,H3N8 Canine Influenza,11/11/2017,11/9/2008,Avoid stress for the next few days,37f36bed-2f2a-4df9-aad8-abc7f033d7ff,80ba6dea-0188-4dcd-b625-2a6960147fca
045ffbcd-395b-4601-801d-918c6afe3a43,Rabies (3-year),7/2/2015,5/20/2017,Keep pet indoors after vaccination,a16e75a2-5a08-4b1b-91f1-892a5cd3a1e9,df24be23-3319-49ac-a0cf-bacd4af8629e
c810d697-d8b5-4eae-815a-3a646cf88c6c,Rabies,10/22/2013,6/13/2021,Common side effects may include mild fever,bb30275b-c1fb-4ef5-bb6c-a75c743cac30,5f897080-971b-414a-836b-f285cdd7664d
2aa7b7db-3f95-4d80-91c2-3fafc21a23d5,Parainfluenza,8/24/2009,9/2/2004,Avoid stress for the next few days,b2e4da60-9a59-465f-b9d8-ba7567589194,95c9f549-e476-434d-b53f-87e302fddb14
be584aac-af2b-4a4f-a17d-8d5f600a11a5,Parainfluenza,3/14/2004,8/24/2013,Monitor for side effects,03042c53-f849-4b54-99e1-6442b45c6ba8,d3cee14d-a1c3-4e19-ab98-92b4990320de
5cc6d2e5-7770-4893-8b6b-9d5a48a87cb2,Tetanus,1/16/2003,1/28/2022,Watch for excessive itching or swelling,f245023a-b565-49bc-845c-2859777234a8,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
c6b27221-adc1-4944-81b1-52246e11c11a,Feline Leukemia,3/17/2016,3/23/2023,Do not bathe pet for 24 hours,1ed8a34d-dc8d-43b1-b5a8-269859ca47d2,046e7437-99b9-4910-810c-ba512baf5dc9
410513b6-7448-42e0-8734-5370e37d2a43,Feline Chlamydia,11/5/2016,10/18/2010,Vaccination may cause temporary loss of appetite,729eaac5-4ef7-4c59-8072-a8ec6b162eeb,4a845538-fa02-4876-a72a-6362160493fe
9b004ce8-74c5-4fe9-ad23-2514addb7577,Bordetella Bronchiseptica,7/23/2001,8/21/2007,Avoid strenuous exercise for 24 hours,e4fc071c-236a-49c6-8902-1ec2bccf7695,591d2afe-1b54-49b2-b807-3dfbe357b606
4b68557a-7871-4350-8ba5-9b0d53dd0008,Parainfluenza,12/28/2020,11/25/2024,Ensure pet is hydrated,44c789bb-51a8-4c5b-b0e6-97aa3969e71d,fdabea79-f3ff-4311-93b4-9976c17350f5
1a0246d5-c8a3-4556-97ae-3b00fab04b92,RCP (Feline Rhinotracheitis,6/17/2010,5/9/2012,Notify vet of any unusual behavior or signs post-vaccination,c7c0af68-6b0e-43b2-adf8-4c784db05ee4,d2f12571-b206-4b77-a85c-5a887bc11300
0fe162da-3da9-4bd5-9af2-dc423a2dd5b8,H3N8 Canine Influenza,1/11/2016,4/12/2020,Do not expose to unvaccinated animals for a few days,c88600b8-df9d-4c2d-b2cb-86733564be90,82852627-7d5e-4d6e-8721-4a2572fe0a35
709e67c2-db6a-410f-b4fa-3191ef0c87c0,H3N8 Canine Influenza,5/25/2012,3/22/2012,Avoid strenuous exercise for 24 hours,66213735-e5a1-40e1-b987-24fc5720aa5c,2d2e7bc3-4e4c-4dc8-b980-29cd50541ba8
8c0e6972-1089-4ddf-92db-6ff1f3c059ce,FIP (Feline Infectious Peritonitis),9/19/2021,9/25/2020,Avoid strenuous exercise for 24 hours,9d49a59c-710b-4ed2-8162-cb587f14d7a1,2145ad6c-e3bd-4fcf-ab7e-f37f9081708b
4410623f-5408-4da0-8770-4fca26c329a0,FIP (Feline Infectious Peritonitis),3/11/2001,6/29/2013,Keep pet indoors after vaccination,5c59de5a-b366-42cc-8704-a9242096b302,09362660-6239-438a-ad9f-ff478ca8e70c
ce0dd23f-05dd-482c-b012-dcef1f23af32,Parainfluenza),10/1/2021,2/28/2003,Do not expose to unvaccinated animals for a few days,23c79e4a-013c-42ea-a7cb-899b0126681f,69aafdbd-6faa-404b-8997-7bbc6a2494e2
b69e03e3-eb8c-4019-88a8-9c2ef99e3f05,Calicivirus,2/28/2003,1/24/2005,Monitor for side effects,cba3088a-064c-4261-82d2-0c2719d3b33a,5138111f-d091-413b-91ea-6e3775feaf50
870f9a77-c9c5-4827-a1e7-514f57f27e0b,Lyme Disease,9/1/2013,1/17/2022,Follow-up appointment required in 2 weeks,f2e50000-50e7-4a6b-a37e-8efe5b0b87a6,ff80b442-fa33-47bc-ae1c-62dfcda5af4f
e1fa0236-168d-45ef-99d3-fd241c45a93c,Feline Panleukopenia,4/4/2012,10/7/2002,or lethargy,ea773fed-233a-4886-a665-efeb3011c0a7,80e707c4-4c40-40f5-adc9-927fcae80f17
bbc701d6-3dc4-40e2-b4cd-cf89bc92a4ab,Bordetella Bronchiseptica,11/5/2024,1/8/2019,Do not feed immediately after vaccination,4937d174-e699-4ee0-b1ce-777bf1863282,49b2f9ba-653b-442b-a78c-6e695e5bb98a
0a2af553-b591-41b6-b2db-6e3a4fe026e4,Parvovirus,12/7/2019,11/13/2007,Do not bathe pet for 24 hours,3100e4e7-978f-4125-835b-9e0cff1b50c5,700f536e-1c77-40d0-900d-b2b70b429a87
658729e7-2ecb-4a66-be5e-b6970c85653b,Parainfluenza,8/19/2020,9/30/2012,or lethargy,9759651f-644a-46e3-9bea-d8b23f664599,d3ead0f3-f2ff-4a9d-bbae-6fedf298b34f
3cc30631-8c30-44bd-94c9-a43606c425b2,Parainfluenza,10/16/2021,3/29/2024,Administer any prescribed post-vaccination medication,5de2b801-d835-4e8a-998c-22c85bca4dde,556f918f-e3d9-4e1c-ba4a-7fee0e5c4e49
128cf74f-5bec-408c-a829-146edfca6f9d,Panleukopenia),4/29/2024,10/2/2012,Check vaccination record for upcoming boosters,2dd069a0-1b53-42f0-afba-3502ee82d49c,7d70ed67-a9b0-428b-a58d-04291a486adb
2c4af115-1de7-45da-9036-c4248828d75a,H3N2 Canine Influenza,2/17/2025,8/9/2016,Ensure pet is hydrated,4d4c37a3-90f6-48ec-ac3c-21b5754a6eaf,80ba6dea-0188-4dcd-b625-2a6960147fca
4226b981-9a5f-4e73-b860-95d80e84bf89,Feline Chlamydia,4/19/2003,6/7/2018,Keep pet calm after vaccination,4522cf6e-56fd-40af-b62a-dfcc329391f3,95f7dd28-b84a-4567-81c0-e53695328131
e6f69b19-301c-44e8-bfd7-004136084bc7,H3N2 Canine Influenza,10/3/2016,11/30/2020,Common side effects may include mild fever,db5393fd-3226-41f0-9487-690c9ecf39ef,bd46dcb1-77be-4bd9-9ea1-628bd24763ab
4a6e84c3-6b55-4fe7-969d-7f2d72bf2148,Lyme Disease,5/3/2004,3/20/2010,Observe for signs of allergic reaction,522f4764-d80d-42f1-a8f7-d25bb1698ca8,04503ce2-1243-46f9-ae42-1af6f8ad168b
2d88275b-ebb9-41a4-86b3-097a8620db8e,Feline Panleukopenia,2/3/2011,1/10/2016,Keep pet calm after vaccination,26474303-b3e5-4429-b533-6e9b75cb0017,ea3e2dde-50c4-4441-ad45-fbc007839840
32319cb1-e304-46a3-b6d0-fc4a69019c56,Bordetella Bronchiseptica,3/3/2019,11/5/2005,Do not feed immediately after vaccination,97a25edc-ed42-4917-810e-55bde52bc59d,b3fedd10-2923-4ed9-8bdd-5a24a3351072
a8758170-9d28-4b14-a63b-4e4b73f3dcc9,Leptospirosis,10/29/2019,6/26/2011,Keep pet calm after vaccination,92436b90-c90c-4c38-b5a4-ffdf36c58700,46a18e9b-874f-465c-9eeb-9f42b5c782de
1cf76bb0-f0b6-4645-9160-2c6aa292b916,Tetanus,7/20/2022,3/1/2006,Administer any prescribed post-vaccination medication,2bc9bc12-1648-4c74-8c93-5b3c15e19f3e,0f10e7c0-877b-45c0-bd18-4d9efdd46061
fec7d1ff-6927-4f35-9161-8f7f20851850,Kennel Cough,8/9/2007,7/16/2008,Keep pet calm after vaccination,25453c7a-77a1-466a-acec-4a6955317558,6f15ac7b-e857-41ae-b67b-b176dd8cedbc
0bdc334e-d48f-49d0-8c0e-0ce6b21aa535,RCP (Feline Rhinotracheitis,12/10/2019,4/20/2016,Avoid stress for the next few days,d542bd76-8285-4116-829c-10a6ae339482,700f536e-1c77-40d0-900d-b2b70b429a87
20ea3953-f907-45f3-b812-c003d9872d9c,Parvovirus,10/7/2003,2/2/2024,or lethargy,130b5e46-871c-48f5-bde2-b08cef09f7a7,8107fe7f-b2ed-410c-bee6-e4031dad6450
eb53915b-aff5-473f-9852-9be76a7d2f05,Rabies,4/6/2004,1/24/2020,Monitor for side effects,9a9d9406-0ddb-4f16-aebe-1811426fba9a,4168f51d-c2fe-4952-8416-57868f4035e0
d4f10405-b939-4b46-8954-210025b2308a,Parvovirus,9/15/2007,8/30/2011,Observe for signs of allergic reaction,88988eaf-59df-4829-baae-cafda02b8a42,df24be23-3319-49ac-a0cf-bacd4af8629e
b01e3d26-9763-4861-8b27-fd5f3ddafeee,Feline Leukemia,12/22/2024,8/21/2002,Inform vet if pet is pregnant or ill,c3555a76-11f6-4352-9e21-0cd89320b30d,0f10e7c0-877b-45c0-bd18-4d9efdd46061
667d4432-3ed7-4ea5-9739-6db33de22230,Distemper,4/19/2004,10/4/2018,Avoid strenuous exercise for 24 hours,f94a782b-71f7-4d73-be5a-3f8c6750ffbf,4910bbcc-43c9-4354-9475-d68f3084f2c0
67926619-9b8c-4a6c-b598-7061616c986c,Leptospira,1/26/2021,11/14/2004,Administer booster shot in 3 weeks,17f5cedd-07ab-4433-b1bf-9b9978bacaca,d2f12571-b206-4b77-a85c-5a887bc11300
eca208ff-0990-4922-ae81-a561c88b61f8,Hepatitis,7/18/2014,9/16/2019,Avoid strenuous exercise for 24 hours,2fdf006f-ebfe-4d1a-b6eb-546dfc47b9ac,aceaa675-8e2c-44f9-9939-dbf5998d55b3
474e6bd6-7518-4ef9-b1cb-26b86689ee24,Lyme Disease,10/19/2004,1/24/2007,Ensure pet is hydrated,a26603bc-9fec-4f89-ac70-d452b0b775f2,214b2ba1-82ec-4777-9c73-11930c64b1f3
811b144d-1f0a-42c0-9145-023a6d3a7b96,Kennel Cough,4/3/2013,5/21/2004,Vaccination may cause temporary loss of appetite,d6271cfb-f135-47b7-912b-2fb12168eed5,aa52c7ec-b63d-48a0-bd96-8515b6cfc07e
52d7924b-49ff-45af-b4bf-d132f834d18a,RCP (Feline Rhinotracheitis,1/25/2001,7/29/2004,Do not feed immediately after vaccination,16131367-5d09-465c-97ef-6a2ade734517,c754e3c3-83fb-442b-8366-702e27264941
56c78006-70da-4a76-b334-70dbf09c8f1d,Rabies (3-year),11/20/2014,5/28/2011,Common side effects may include mild fever,41ba9490-a053-4f8b-8ded-a56506a8848f,aceaa675-8e2c-44f9-9939-dbf5998d55b3
9a66d2af-5931-44be-83e3-c2bc3d75498d,Canine Influenza,8/9/2019,5/6/2018,Check vaccination record for upcoming boosters,5de2b801-d835-4e8a-998c-22c85bca4dde,5138111f-d091-413b-91ea-6e3775feaf50
06a6ac66-ea4f-454d-88be-9475d76f0f28,Feline Chlamydia,1/21/2016,9/16/2020,Ensure pet is hydrated,49f3d542-a0e9-4eca-af41-d6209da94b6a,c754e3c3-83fb-442b-8366-702e27264941
cd4628da-d82c-4a75-8283-f3c581db0800,Calicivirus,8/17/2011,5/22/2017,Check vaccination record for upcoming boosters,1a2a0c03-67a9-4cfb-8cf2-1aab9b464b6d,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
33a35036-7fb3-4b98-b224-0bc0de0074f0,Feline Leukemia,8/17/2010,6/26/2012,Inform vet if pet is pregnant or ill,1e7aec40-f6dc-4358-8471-57b7c97aab0a,06879170-70e7-47e0-804c-214d61f5d003
dfe31488-0224-4b6a-8dc0-c7902910f682,Parainfluenza,6/25/2016,11/15/2004,swelling at injection site,fe220202-945f-4176-b3e2-8a1f7db747b1,fd06252f-695b-42c5-bb7b-3050556b7cdf
657bf0db-d223-481e-bb3f-46a54afe5bce,Bordetella Bronchiseptica,12/3/2000,7/31/2003,Keep pet calm after vaccination,3cd6f461-0b1e-45dc-8710-610a08f9631d,10fcbf43-8537-4af0-900f-a2fd5d375c54
a451ebd1-ef71-491c-a8c1-68cf90b37c91,Adenovirus,4/22/2006,11/13/2001,Keep pet indoors after vaccination,7244ab62-cfeb-4f81-8f5e-d4ef94b4fa83,b80215bc-fe1b-4781-98da-6b63b6dd2469
07738e8c-323a-4c3a-b346-7508b0faa028,Adenovirus,3/4/2020,8/20/2020,Watch for excessive itching or swelling,98a430c0-803c-496e-a88b-25362fc2f4b0,df66b46d-76b3-4966-962f-d90b54965ac7
c699da6b-d05a-4946-b995-8e16b9bb06e0,Adenovirus,2/4/2007,7/7/2021,Keep pet calm after vaccination,dde3d981-bb99-4302-a6cd-ba63defd1d0e,337f4d29-5977-4e76-b493-41dd50e41a3f
2f769199-1108-458e-8a17-707c69cb7ef8,Feline Rhinotracheitis,11/5/2015,10/6/2018,Common side effects may include mild fever,a16e75a2-5a08-4b1b-91f1-892a5cd3a1e9,337f4d29-5977-4e76-b493-41dd50e41a3f
0e7ba405-10de-4a3a-8e4e-5c96a6673598,Hepatitis,12/31/2018,1/10/2022,Administer any prescribed post-vaccination medication,40ba3d5a-6228-4c87-9d68-9e10b9cb718c,556f918f-e3d9-4e1c-ba4a-7fee0e5c4e49
3da37b17-e4a1-4e1d-9195-c4395353dff7,Bordetella,5/15/2016,10/12/2023,Inform vet if pet is pregnant or ill,17f5cedd-07ab-4433-b1bf-9b9978bacaca,c4c8bdaa-4ad1-44a3-b1f7-8cfb09dcd7bf
b0e7ee47-ed72-471c-b1dd-7eaccbe7a69a,Rabies,1/17/2005,10/29/2005,Check vaccination record for upcoming boosters,6d49da75-86c9-4cd3-859d-2db04ffce7c7,80ba6dea-0188-4dcd-b625-2a6960147fca
79f02c2d-517e-40d6-a9bb-c99b90e2be67,Parainfluenza),8/7/2000,5/3/2011,Avoid strenuous exercise for 24 hours,efc3aa29-8cbb-4fb4-ac4e-43e7b5681e6e,aceaa675-8e2c-44f9-9939-dbf5998d55b3
367950d8-ebdc-4f6e-91cc-0c1f5d4758cd,DHPP (Canine Distemper,6/25/2021,2/11/2025,Check vaccination record for upcoming boosters,096106f0-eb6c-405b-8920-10dce9cb24d1,6f15ac7b-e857-41ae-b67b-b176dd8cedbc
eabafa92-f6bf-496e-aaa4-8d31a6baac15,Panleukopenia),9/5/2012,2/4/2021,Ensure pet is up-to-date with previous vaccinations,efc95c2e-d74b-47b2-a068-11f635ad070d,d2f12571-b206-4b77-a85c-5a887bc11300
109e2c14-dcd4-4163-8de6-1cfe9553b71e,Distemper,3/20/2003,10/26/2023,Notify vet of any unusual behavior or signs post-vaccination,e94d1c73-120e-4426-83b7-7e90abd99121,9224d36c-02f0-4bbf-ba4e-534de88ecbc4
b829be5e-c60a-4752-bdb6-fc40205dfd97,Parvovirus,5/14/2007,12/8/2005,Common side effects may include mild fever,8376c56a-0b10-4421-a0ab-963b75795622,46a18e9b-874f-465c-9eeb-9f42b5c782de
7875ca39-0bae-4491-961f-f87562bb5e6d,Kennel Cough,3/23/2010,11/26/2011,Administer booster shot in 3 weeks,cbed58a0-44d7-459f-b0aa-45548682b4b6,df66b46d-76b3-4966-962f-d90b54965ac7
041822fe-b98e-40e1-8933-a4c4259236cc,Lyme Disease,1/25/2001,10/21/2002,Avoid stress for the next few days,14d52c19-69c2-4d30-a444-1d699ab539b0,700f536e-1c77-40d0-900d-b2b70b429a87
6213cb30-22e0-491c-87fa-225760c4afbd,Hepatitis,1/17/2014,7/16/2018,Ensure pet is hydrated,59556840-fbd9-4fa7-adb2-e0d6028628f3,5f897080-971b-414a-836b-f285cdd7664d
6b38859e-c74b-4a05-a8ea-a03011f4a52b,Calicivirus,2/10/2008,2/1/2014,Avoid strenuous exercise for 24 hours,f5a3ca12-b7f4-49e6-a8ff-31a77ab839df,0a9cc9d7-2c21-490b-b43a-0c3d085c3e2a
b37cc1a0-9471-47d7-9a1c-c7ce6c538c3b,Tetanus,1/16/2012,7/1/2020,Avoid stress for the next few days,484a1dec-c732-46d1-afaa-8d57e7ee642b,4d268e1f-3cdd-497c-a49c-bc6d75c3eeab
c714b549-1621-4543-bc89-71e195842002,Parvovirus,9/7/2006,8/6/2022,or lethargy,8f242f5c-c178-44c4-92cc-df30cddf8472,f3b84fd6-6e2d-4f54-848d-38f5ad8149aa
54441bbc-6575-4898-ae29-3d147d3b01e0,Canine Influenza,11/8/2022,5/30/2010,Check vaccination record for upcoming boosters,1b608ce3-1ead-476d-a019-5902c7f64212,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f
b2db140e-bd40-4a37-83eb-00bd3eaa4351,Canine Influenza,9/6/2018,3/23/2018,swelling at injection site,a69aacbf-3964-4f3e-97e4-362789883077,d3cee14d-a1c3-4e19-ab98-92b4990320de
1d51c1f4-098d-48ef-b64a-cca8199ea314,Hepatitis,9/10/2022,12/15/2009,or lethargy,5e72b0e4-04a9-46e0-8df3-19e11a08b745,fdabea79-f3ff-4311-93b4-9976c17350f5
35250b31-b3ca-4f2c-9a8e-8d1b03aa13d3,RCP (Feline Rhinotracheitis,1/9/2025,3/26/2019,swelling at injection site,b65558a7-1b5d-41b3-9049-4adec914595c,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f
776d8387-d9e1-4d3f-b021-781e2e676e4f,Distemper,12/28/2001,5/23/2020,Administer any prescribed post-vaccination medication,d0ec1cd0-1952-46b0-837c-4ee573b01e1a,ad838a0b-2f6b-4517-ac01-6efa8c08f04d
b38b7433-5f0a-4c10-80dc-44568e1e32e4,Hepatitis,4/24/2000,1/2/2001,Inform vet if pet is pregnant or ill,ae128c7c-66a9-49cf-afd2-83cc3d64db44,337f4d29-5977-4e76-b493-41dd50e41a3f
ffe3156c-2ff4-4b9d-bff5-aa416905e087,H3N8 Canine Influenza,3/21/2017,5/29/2018,Administer booster shot in 3 weeks,116d59aa-5e05-41d2-9280-70d81b83118e,ee8a149b-b11c-477a-86a4-3dfbc1bd0cf9
e34e0fb8-8bbf-4db6-a780-297781115811,Feline Chlamydia,2/22/2017,5/11/2022,Keep pet calm after vaccination,03b295af-a0ba-4501-a612-4b2d8a217511,f43409fc-6e08-4b76-822a-b1f151010f5b
965ad0d3-c7c5-4cde-9482-feb9f12988ee,Hepatitis,12/26/2011,11/17/2016,Monitor for side effects,234f4d30-e4bd-4ff8-ad23-420ef6aa8dd4,e1ddc76c-3d35-47c9-b6b2-d8655a809d57
a2cdae9e-70a8-4dec-9ef5-cd7b5ba92ca5,Hepatitis,11/25/2010,7/27/2010,Follow-up appointment required in 2 weeks,e80b9a3f-88c1-4027-9757-b8a8c84bddcc,337f4d29-5977-4e76-b493-41dd50e41a3f
faa0814d-3aec-45db-912d-1c655463a853,Feline Leukemia,5/15/2006,12/28/2011,Inform vet if pet is pregnant or ill,7c9b7338-f994-4d4d-89be-728ab23744f6,a6f6dd2c-f01e-4d4d-9298-3621e9ab1176
6e437f33-f9cb-48d2-827c-ea1d6ddf77a2,Distemper,1/7/2010,1/30/2023,Keep pet calm after vaccination,220a70a8-2ef7-4e12-8364-34e6c05fa862,f3b84fd6-6e2d-4f54-848d-38f5ad8149aa
77c6793f-32fd-49e8-89ea-536bd59b0874,Feline Chlamydia,11/19/2013,10/15/2012,Ensure pet is up-to-date with previous vaccinations,653a0499-59d0-422d-8f0e-03f2f85b32ea,3396c0f5-1d1d-48c9-8d62-59e1d84ce3ca
7d3c1ac2-80d4-49ba-b942-4ed3b199a008,FIP (Feline Infectious Peritonitis),10/18/2020,1/28/2023,Monitor for side effects,0fc4ecca-da27-4555-aafb-074d5824b48f,214b2ba1-82ec-4777-9c73-11930c64b1f3
3a47766f-ba6f-4d4a-9ab2-41867188029b,H3N8 Canine Influenza,12/23/2011,12/11/2010,Watch for excessive itching or swelling,22ab2c96-209c-4ac0-8d09-90453974c131,6b000f15-eaa0-4b50-84c5-386276863b15
94ef37ca-788b-476a-b298-b273bccb22bf,Hepatitis,10/29/2018,9/16/2006,Ensure pet is up-to-date with previous vaccinations,8713357b-8795-4708-9929-b71d6defa251,4d268e1f-3cdd-497c-a49c-bc6d75c3eeab
b1761953-59c2-4420-bc7f-73f044287785,Lyme Disease,12/30/2005,4/6/2002,Keep pet calm after vaccination,3bc60ae6-7597-4c7f-9208-82a21cb8cd18,6c20c901-e144-4ebf-a523-3d974f2e7022
06da7313-f343-46cf-886d-548edd96aa95,H3N2 Canine Influenza,8/27/2007,7/5/2004,or lethargy,6d18b4f1-21ee-445c-a04d-214804a86bb0,956c1eba-3a3a-4144-93eb-bb682410af5b
acc8cbde-7ef6-4f06-86de-8d37436cb2dc,Parainfluenza,1/12/2017,11/19/2008,Do not feed immediately after vaccination,90f8ec11-9327-43a6-bd2e-417933bbac44,6cf5e671-a006-4a0a-a550-87b2a42e0123
feee6c83-76e3-4c36-8dad-3f8dc60655d5,FIP (Feline Infectious Peritonitis),1/6/2013,8/1/2022,Avoid strenuous exercise for 24 hours,ec3a04ba-dcb6-406c-9ed3-36f91a617c9d,df24be23-3319-49ac-a0cf-bacd4af8629e
74630bd8-abe5-46bf-ad73-5175bfb103fa,Parainfluenza,7/22/2008,6/21/2012,Avoid stress for the next few days,f943f177-1444-4e52-9ac1-e6a9fc60a8d9,fa708656-df65-46b0-b7a7-05d398594045
64699456-74ee-4317-aa9d-e6fabcd7568d,Panleukopenia),2/19/2002,1/9/2019,Common side effects may include mild fever,c0696452-0f58-4a3d-81d4-8f8217e2e326,82852627-7d5e-4d6e-8721-4a2572fe0a35
b0523ce6-df0a-4f28-8079-e0f996d1b6b9,Parvovirus,10/19/2011,11/27/2023,Keep pet calm after vaccination,d9d056c7-0323-4873-b549-472677cf43dc,6f15ac7b-e857-41ae-b67b-b176dd8cedbc
16898801-09af-402b-8bb8-d0ac0f3e2c7f,H3N2 Canine Influenza,1/10/2018,4/27/2012,Administer booster shot in 3 weeks,a8077e71-f7bb-4441-80b5-35cf5fbe4faf,2c7c2c60-3a11-4e88-abec-fd423ee25cc7
c6207175-e396-4b90-af07-83da30d87b49,Leptospirosis,10/13/2006,10/6/2010,Ensure pet is hydrated,fc8670c4-9da9-4abe-9b70-8654d896a0a4,d3cee14d-a1c3-4e19-ab98-92b4990320de
b2bf2532-05dd-476b-82c8-080558da1967,Lyme Disease,1/27/2017,8/22/2009,Avoid strenuous exercise for 24 hours,844b3a6e-971c-4fad-9f2b-cb5d93853247,92fabd46-5cc7-4450-8d51-ef1a37c722c1
6a080964-7f1d-4932-bb47-0baf1e64408f,Parainfluenza),12/24/2017,7/29/2011,Vaccination may cause temporary loss of appetite,14d52c19-69c2-4d30-a444-1d699ab539b0,4d268e1f-3cdd-497c-a49c-bc6d75c3eeab
96f47e25-e322-4303-973d-af121e1d8b24,Feline Calicivirus,3/15/2025,2/9/2020,Check vaccination record for upcoming boosters,ea07954a-0683-419a-a145-5a00849df885,fd06252f-695b-42c5-bb7b-3050556b7cdf
27437566-2506-410e-81d7-73e5a7141935,Bordetella Bronchiseptica,6/24/2003,5/28/2020,or lethargy,b65558a7-1b5d-41b3-9049-4adec914595c,4d268e1f-3cdd-497c-a49c-bc6d75c3eeab
45a6c422-543e-4ca1-81df-5a3c9637bc23,Feline Rhinotracheitis,10/2/2014,5/28/2022,Observe for signs of allergic reaction,546a3ae8-b984-4d3a-bb59-c7437e267f3f,58834369-c955-4e18-a6e1-62214dbea66d
cd99fa8f-63a7-4f56-926c-bdf23b67dff8,Hepatitis,9/1/2018,1/12/2025,Avoid strenuous exercise for 24 hours,4522cf6e-56fd-40af-b62a-dfcc329391f3,8b3bf1eb-e145-4462-b600-02bb14e25c69
75375c36-2ae7-4a1d-b60f-9892ebb993d5,Leptospira,1/4/2015,4/28/2002,Notify vet of any unusual behavior or signs post-vaccination,3bc60ae6-7597-4c7f-9208-82a21cb8cd18,49b2f9ba-653b-442b-a78c-6e695e5bb98a
dde04a79-d16d-4a0b-af45-4375d951fbd3,Rabies (3-year),7/22/2010,3/22/2003,Keep pet indoors after vaccination,49f3d542-a0e9-4eca-af41-d6209da94b6a,8107fe7f-b2ed-410c-bee6-e4031dad6450
49b97aaa-a0b0-4af0-8b0e-2b248bc2a6fb,Calicivirus,1/9/2004,9/28/2017,Follow-up appointment required in 2 weeks,d7b5451b-679d-40c0-af56-f240e122a467,ea3e2dde-50c4-4441-ad45-fbc007839840
5e81b902-e5ca-4219-b201-3f3ff1cd6765,Hepatitis,7/20/2020,12/18/2012,Inform vet if pet is pregnant or ill,70784f65-01c7-43c9-9a1c-17adc884cf0e,d6f1a525-9ad0-4c0d-a041-5e8af5162844
9230188f-6dfb-49c4-a621-d314b88b1fd5,Feline Panleukopenia,1/21/2013,10/29/2012,Do not bathe pet for 24 hours,a98c5490-67b3-4cda-a84a-ddc2add79632,6f15ac7b-e857-41ae-b67b-b176dd8cedbc
8e45c729-7a55-47e1-a61e-ded4b95dbcad,Feline Leukemia,12/8/2017,6/13/2003,Notify vet of any unusual behavior or signs post-vaccination,c1ce3765-ce2d-4646-96d7-9f9580dcf99e,7be01214-248a-4ca1-a35f-e6a24b140cb8
e87fd8f0-273c-4387-a93e-4d6881b442c5,Parvovirus,5/22/2024,7/17/2022,or lethargy,1570fb23-fc76-420f-bf9d-2b9ff9c9a21d,6420d4a4-df96-479c-bbf0-cfb2d078ecf7
0f8121c3-625e-4036-ac3e-87eea771f4b8,Parvovirus,11/29/2006,12/7/2002,Check vaccination record for upcoming boosters,78b73a45-f9b1-49f9-a9e6-7a53094957cc,04503ce2-1243-46f9-ae42-1af6f8ad168b
2b70047e-bda6-41bd-9fd6-8e7c45758e10,H3N2 Canine Influenza,1/13/2002,12/25/2023,Avoid stress for the next few days,2a92dc9f-8a97-4fb7-9e7b-62354384cc7c,9224d36c-02f0-4bbf-ba4e-534de88ecbc4
1197b0fc-50fd-4e13-9a5e-4583e73a909e,RCP (Feline Rhinotracheitis,6/9/2005,11/20/2001,Do not feed immediately after vaccination,46617c5b-d0a3-4fb7-ad24-0e093db40b2e,ea3e2dde-50c4-4441-ad45-fbc007839840
a0af0d77-d1d4-4ae3-afff-0b64439c16f6,Calicivirus,3/21/2002,2/25/2005,Inform vet if pet is pregnant or ill,0733260d-0492-45ce-a4bc-76ba5257bbbe,69aafdbd-6faa-404b-8997-7bbc6a2494e2
63baf472-eea1-45ee-8999-9ec9a75c18c9,Leptospirosis,3/5/2003,11/26/2002,Do not bathe pet for 24 hours,04e305e3-97ac-4931-9455-905d990261c7,75139bb8-d800-42c7-9545-c9d3cfa628c1
ab48ede0-ab26-43e7-868b-5c2af3e0a8e2,Adenovirus,9/22/2016,9/8/2018,Keep pet indoors after vaccination,757c0f35-7afc-4376-a3a2-cb7a6d035703,2c7c2c60-3a11-4e88-abec-fd423ee25cc7
508e046b-7b96-409d-91d1-69f1ec150895,Kennel Cough,10/20/2002,8/10/2021,Keep pet indoors after vaccination,4cedd81d-3c34-4a04-a972-8cdfa28bcae8,90f8c645-608f-4326-9683-6e9b91e1c469
61357285-2a59-43fb-83cd-707246365f8c,Bordetella,6/25/2013,1/16/2010,Vaccination may cause temporary loss of appetite,4271fc2f-2ce7-4c20-b39d-838ccda03f40,1c42e31c-c28b-4345-8116-39641c629011
31ac96a6-0c9c-4b6b-b501-a7155c4da17f,Calicivirus,10/20/2024,9/5/2008,or lethargy,4653833b-f8dd-4000-b3f0-e9ed29c38baf,7d70ed67-a9b0-428b-a58d-04291a486adb
47701f3d-1029-4ae9-b49b-e69162f58a03,Leptospira,8/24/2000,5/27/2023,Do not bathe pet for 24 hours,0951aa15-3041-4024-b4c4-6abbf56c6303,6c20c901-e144-4ebf-a523-3d974f2e7022
