record_id,diagnosis,treatment,notes,date_of_visit,create_at,update_at,pet_id,vet_id
8814b169-4d8b-4ebc-801f-60d1488520e6,Arthritis,Surgery,Record symptoms for next visit,2/2/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,361d49db-944f-4007-a623-df4128038312,75139bb8-d800-42c7-9545-c9d3cfa628c1
d2cf695c-f706-4545-ab30-704db66c3e14,Vomiting,Surgical intervention,Keep pet's environment calm,4/13/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,88902bcf-4e25-425b-ba18-260fd4999679,2d3bda44-92a2-4581-b86a-8ca3fe33ffbc
bb023e10-22a1-4eb8-b13e-203ea670ec75,Diarrhea,Behavior modification,Avoid interaction with children until fully recovered,4/7/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4e644076-1568-408e-bef9-4239fa92ee76,b80215bc-fe1b-4781-98da-6b63b6dd2469
c9b37300-31fc-4302-9406-972e4f6fbd0f,Vomiting,Topical ointments,Avoid scratching,9/12/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,33a97172-3a3d-4951-8b11-87857396cb24,6cf5e671-a006-4a0a-a550-87b2a42e0123
96accce7-c064-4cd9-a4f4-abbd12485223,Ear Infection,Pain relief,Record symptoms for next visit,7/8/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,dc75706f-e161-4c9d-ae03-576d8fa52cf8,aceaa675-8e2c-44f9-9939-dbf5998d55b3
e0f596e3-ca2e-4707-b671-5f85545c6e82,Heart Murmur,Bandaging,Schedule dental cleaning,9/30/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,954ca36f-6872-4736-b823-a4529ae9e44c,df24be23-3319-49ac-a0cf-bacd4af8629e
2cf33eb2-0504-42e6-a615-e86c150efff8,Fungal Infection,Radiotherapy,Do not feed after 8pm,11/1/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8662b0d4-9a08-403e-83a2-34afe3340912,337f4d29-5977-4e76-b493-41dd50e41a3f
77bb8cb5-9f7e-4e14-89be-4d9686983c05,Skin Infection,Eye drops,,4/26/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,286cabf3-c513-46ee-a432-0f3ec8a80dbf,d3cee14d-a1c3-4e19-ab98-92b4990320de
c31bf327-cdc8-4059-8789-2694e9695166,Mange,Nutritional therapy,Limit water intake,3/8/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d8d10c8b-7fdc-4bac-935c-42a9609b190a,c4c8bdaa-4ad1-44a3-b1f7-8cfb09dcd7bf
0aeada70-64ec-441f-845d-9d03d5b1faad,Pancreatitis,Pain relief,Needs regular exercise,1/9/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b3340804-aaee-4309-b1b0-eecd7b4625c1,49b2f9ba-653b-442b-a78c-6e695e5bb98a
61f1f193-3d88-40c3-a0ae-82f675c6b0c1,Allergies,Joint supplements,Schedule dental cleaning,9/23/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4023d06e-7905-48a7-b40b-13ca8303b9e2,7be01214-248a-4ca1-a35f-e6a24b140cb8
2657be03-e88e-4edc-9515-a81128332128,Skin Infection,Antibiotics,Monitor weight regularly,2/19/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,04548bbb-4234-45cc-9b8d-15c8a9ffb494,8b3bf1eb-e145-4462-b600-02bb14e25c69
fbe291a2-f5f6-4182-9cd9-886a114ce2d6,Autoimmune Disease,Radiotherapy,Keep wound dry,1/16/2025,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d573e202-1bd0-4004-ae75-e8145064aa6e,d15a3590-f9ff-4cce-a728-56d6221344ba
696e9c74-90b5-46a6-93fc-f2aaca744a3c,Fungal Infection,Surgery,Keep pet indoors,10/10/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ceef7fb9-6235-465e-bbbd-7040655afa95,7be01214-248a-4ca1-a35f-e6a24b140cb8
b2fd2872-42bf-4099-9547-54a54d27895c,Respiratory Infection,Flea treatment,Monitor weight regularly,12/21/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3ce9e1fa-ff89-41bf-aebc-deb5726ed997,c754e3c3-83fb-442b-8366-702e27264941
57f72a82-eb58-4470-9dc2-c0486aa20da1,Ringworm,Skin creams,,1/21/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2367d2fc-bdc1-4402-aab5-4e20e7af8274,b3fedd10-2923-4ed9-8bdd-5a24a3351072
3e3130e3-f472-40a9-b347-8ea0eef75670,Heart Murmur,Vitamin supplements,Keep wound dry,3/2/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3cd6f461-0b1e-45dc-8710-610a08f9631d,29b3f44e-fea8-4bc0-ae38-f02354458167
08ed68a1-e697-4a46-a195-b50a2c1dd56a,Hip Dysplasia,Pain relief,Reduce stress levels,12/21/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,58a899bf-cb78-42aa-928a-da4c2561174b,6420d4a4-df96-479c-bbf0-cfb2d078ecf7
451159a1-e4d2-4a00-b070-17719ba1644d,Cushing's Disease,Flea treatment,Keep wound dry,5/26/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8c3e4560-dda6-4ee8-89ce-cf907260682b,2f239ba1-7fcb-4f5f-b53d-ca2eed2bd6ae
234cec17-b795-4279-99a0-a20f4bf2e7c9,Diarrhea,Behavior modification,Apply ointment every 8 hours,2/22/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,79d6ca70-eaa8-42cc-9324-8ede7331f90d,f43409fc-6e08-4b76-822a-b1f151010f5b
701815d7-4439-43a6-85b9-26238de4106e,Flea Infestation,Ear cleaning,,1/23/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b0eb7254-70fb-4563-af51-ca8d5ec4f950,95c9f549-e476-434d-b53f-87e302fddb14
9be8af56-634a-4e9f-832e-79f22a762c3e,Torn Ligament,Surgical intervention,Administer insulin after meals,10/21/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3f0d0721-1d23-4cdf-881a-ec1a3ca46701,6b000f15-eaa0-4b50-84c5-386276863b15
889b6ea0-a8c6-407f-b223-201a957f5ba9,Tumor,Antibiotics,Record symptoms for next visit,10/3/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0e41b120-0e98-4d71-9b06-92b91a61a694,59a5799b-f267-4a79-9919-35e5524f32e8
33fda000-52ec-412d-a2c6-b1041bf793a9,Worm Infestation,Wound cleaning,Keep pet's environment calm,2/1/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,545db5bf-894c-4466-9df0-f7ef28c07eec,59dec043-c4be-45c4-8284-816ead71a20f
8c37fa39-9732-44ed-9de3-4ac613dcad50,Mange,Physical therapy,Keep pet indoors,4/28/2004,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a9098263-6436-48ad-804b-1700696f24d7,843d6843-d4b7-4bc6-b4bd-b1178d1fe38a
6cb6fb28-6daa-4e00-8cd8-80b740ef1b2a,Fungal Infection,Nebulization,Avoid strenuous exercise,9/22/2004,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,46ed17bb-daca-480e-8362-c0d3241dbd46,7be01214-248a-4ca1-a35f-e6a24b140cb8
c2986b6c-c763-426a-9be3-2f74b40c83b1,Eye Infection,Pain relief,Check for swelling,10/6/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4f485a86-5015-4a35-bb06-b238ac192c9a,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74
a7e3ce36-75fc-4869-bc4c-1d49c42bb3f0,Allergies,Decompression therapy,Apply ointment every 8 hours,1/26/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f4827f1c-313b-4a8d-8832-e3c441efa930,2d3bda44-92a2-4581-b86a-8ca3fe33ffbc
9eca2401-bfc5-421e-9569-52ed7cddbcb6,Tumor,Nebulization,Keep pet indoors,9/22/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,546a3ae8-b984-4d3a-bb59-c7437e267f3f,d2f12571-b206-4b77-a85c-5a887bc11300
9a06bcc1-5b75-4b3e-bcc2-021eecacfa1c,Fungal Infection,Physical therapy,Reduce stress levels,5/15/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d7b5451b-679d-40c0-af56-f240e122a467,21c929ea-69b1-4422-823b-35f2b4a913a9
991e76f0-9c6d-4112-81d4-e941477040c4,Feline Leukemia Virus,Eye surgery,Ensure sufficient hydration,10/30/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,44c789bb-51a8-4c5b-b0e6-97aa3969e71d,53f34619-10ca-4e6b-9bb9-98af7cf40298
f37befb0-2594-4381-9ca4-a5913fd77101,Heart Murmur,Heartworm prevention,,8/26/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e9fb063f-270c-4cd0-8e1c-c3fab8357f41,105597e4-2d76-445a-9dbf-bde5a3b43468
2b0893c5-b031-4079-945c-0f0872f806d1,Heart Murmur,Insulin injections,Avoid direct sunlight,3/28/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,027ed66c-bb1d-4dab-9076-67c814f1563f,4d268e1f-3cdd-497c-a49c-bc6d75c3eeab
6983cbcd-3b91-456b-9ac0-3e6bf958b73e,Hypothyroidism,Skin creams,Administer medication twice daily,2/2/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e4657afd-983d-49e3-a530-f76099612d4e,b894e284-d6ea-487f-a6b8-a77c33ade36d
00b35d43-c080-4677-85e7-7e7d57913d25,Hypothyroidism,Radiotherapy,Limit treats,7/3/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2d967b16-4415-47c2-8bd1-4dd6c6353df8,9028ba15-2fb3-4724-a2f6-dc3a41079583
20f8070d-2830-46a7-8e8d-77fa9f5893be,Feline Upper Respiratory Infection,Physical therapy,Follow-up visit required,6/30/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,17189cc6-6f61-469f-84d1-b1d0cdf319a2,59dec043-c4be-45c4-8284-816ead71a20f
dcea8928-caa7-4e08-ad89-4cadd20a61cc,Heart Murmur,Surgical intervention,Requires special diet,1/16/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5464b7ec-5901-4646-bb5b-245cefacdd3c,214b2ba1-82ec-4777-9c73-11930c64b1f3
556f1c4a-9f13-48db-b825-ebedb8ca6389,Vomiting,Topical ointments,,9/25/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3b445bb8-9c08-4ab3-b64a-30b08afdde40,fd06252f-695b-42c5-bb7b-3050556b7cdf
82985a92-03c5-4ae0-b370-5c460a9df1f0,Arthritis,Antifungal treatment,Needs regular vaccinations,5/25/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,17cafc27-582c-4861-a81b-091b8ecc47f2,10fcbf43-8537-4af0-900f-a2fd5d375c54
bb544e1d-1bdb-4f49-bc38-8afd6df342fe,Gastritis,Hydration therapy,Check for swelling,2/2/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a6f8fceb-2441-4650-a916-4fa71ac374f4,4910bbcc-43c9-4354-9475-d68f3084f2c0
86c166db-ddba-4832-ac24-7128cee81e3a,Kennel Cough,Nebulization,Schedule dental cleaning,11/10/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7a3e7990-c270-4e91-a3e2-6f93d2c0e08f,8107fe7f-b2ed-410c-bee6-e4031dad6450
5f76fcc8-68d7-4289-ae81-e74faf7484b7,Hip Dysplasia,Pain relief,Needs grooming every 2 weeks,1/25/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,a5b22202-998b-4fe9-ad87-643428ceb899,49b2f9ba-653b-442b-a78c-6e695e5bb98a
54d09b36-cfc5-44a9-abcc-bf98cd15c4fc,Anemia,Anti-inflammatory medications,Keep wound dry,2/25/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b7bc2bdb-1d5e-4f28-833e-bd9ff246225c,2c7c2c60-3a11-4e88-abec-fd423ee25cc7
a50930cc-0e8d-4c64-94d2-4765292001cf,Respiratory Infection,Joint supplements,Avoid direct sunlight,1/3/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f71c5e15-766c-46dc-b3ac-1414357ad421,d2f12571-b206-4b77-a85c-5a887bc11300
25cc411a-866a-4efe-a0a6-c8031116feff,Canine Parvovirus,Behavior modification,Regular vet check-ups recommended,5/13/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,abec95aa-a983-47bf-9708-88bb07990b98,c4c8bdaa-4ad1-44a3-b1f7-8cfb09dcd7bf
04918eff-0f4c-40b9-b723-e00f3860ebfd,Cataracts,Special diet,Wear a cone for 5 days,5/25/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,47642c51-ed64-41ec-a646-3e879ae45647,b80215bc-fe1b-4781-98da-6b63b6dd2469
66e2543c-ba81-4ea2-9c5b-b6cfd93c6bbf,Dental Disease,Antifungal treatment,Keep away from other pets,6/13/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ae8758aa-bead-4549-a230-d597b2e7cba2,f3b84fd6-6e2d-4f54-848d-38f5ad8149aa
1147f1d6-b52a-4ff3-8dd5-5957d54b07b4,Obesity,Acupuncture,Avoid strenuous exercise,6/12/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b5bcc60c-2a11-4d59-ba94-807dfde01b6d,53f34619-10ca-4e6b-9bb9-98af7cf40298
39367cec-1acc-4e3e-8a23-2bec19ab7c6c,Diarrhea,Wound cleaning,Avoid scratching,11/21/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,38177840-0164-48e6-b0b0-2ea61d66c686,e9e79837-7736-46ba-980c-9590776a4e68
fe8e0bcd-012b-4c84-85aa-4c5630a34ca1,Skin Infection,Physical therapy,Ensure sufficient hydration,3/17/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,32e35a4b-70a0-4bb1-9d63-1cdb7029918f,6fa17213-2997-478f-88e3-7f421a65d670
7bc2dc67-5c30-4c27-af28-4c5fd3094354,Kidney Disease,Skin creams,Monitor for signs of infection,6/18/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5dde9772-71fb-444f-a48f-61dfa9d367a5,59a5799b-f267-4a79-9919-35e5524f32e8
8851855f-c5e3-4f28-8378-20f8f00ddaf1,Skin Infection,Wound cleaning,,7/21/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3eaa3358-17a7-46cb-abaa-c9a821b26ced,7a278e2d-3850-4e08-b66b-8810c81fb30e
88cd0304-45d4-40c2-a37d-de288c87cb97,Heart Murmur,Heartworm prevention,,5/1/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ed5a4a3e-bf39-45bf-bc0c-038060123146,673dc36e-f276-4e88-8c62-bca1dcf32ea1
3af59f9b-3ac3-498a-aefc-88c254768db1,Vomiting,Surgery,Record symptoms for next visit,3/22/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8db7306b-820b-451a-885d-ebfa864dc3ed,5f897080-971b-414a-836b-f285cdd7664d
c9c2b0a0-43d0-4f80-b428-fee45345c244,Urinary Tract Infection,Antibiotic cream,Needs regular exercise,6/1/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f6f8e8b2-23db-405a-b929-205287d06466,816d02ba-3bbf-4d46-b116-e33da7f614c9
73f32f78-69de-43b4-b962-27493ba4d335,Ear Infection,Vitamin supplements,Keep away from other pets,5/30/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ff934437-8570-4a1f-bb0c-4e0f6caaf470,e9e79837-7736-46ba-980c-9590776a4e68
c29a5450-f70b-4f64-ae58-f091d24348c2,Obesity,Deworming,Keep away from other pets,10/27/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0c813b29-c3ad-4129-b499-5615c6513b3f,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74
a13a43bb-4750-4526-9b77-28675e9c228e,Respiratory Infection,Joint supplements,Requires special diet,4/25/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d0a2487b-6713-410c-b4c5-e445ee5dcdc9,69aafdbd-6faa-404b-8997-7bbc6a2494e2
00e1af1f-997b-42df-adbb-2808e6ab5fd1,Diabetes,Insulin injections,Wear a cone for 5 days,4/13/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4233e4a9-b200-4998-8d8e-1f9390ce35b0,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
d0064ef3-183b-4448-a9f8-c5c87c470036,Autoimmune Disease,Steroid injections,Needs grooming every 2 weeks,11/3/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fa9c6476-df8a-4e72-8606-a335d1b159ad,ff80b442-fa33-47bc-ae1c-62dfcda5af4f
8aa987f6-8724-42e9-96ed-fbe20d207523,Diabetes,Antibiotics,,3/28/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0cb61ac8-284a-44db-9d5a-b78f047b2b5c,53f34619-10ca-4e6b-9bb9-98af7cf40298
382c0aab-5bb1-4654-af1a-101354a31112,Mange,Radiotherapy,Requires special diet,12/24/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fe8b150a-4ed6-469b-a4b1-c0f7603b56ef,e35e3077-e068-434f-b35b-34afcae9c7d4
a51a2ee6-59f0-4bd0-b00b-e3da1f1c0e5b,Ear Infection,Surgery,Check for swelling,1/5/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,48057bf2-b1e2-4ab8-be05-c815a01dfdec,d3b1e076-fa39-451b-978c-1ec5f2ab9e62
cf2a87e3-9a71-4b45-bdf5-187402f1f4d4,Obesity,Laser therapy,Administer medication twice daily,1/6/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,04e305e3-97ac-4931-9455-905d990261c7,df66b46d-76b3-4966-962f-d90b54965ac7
7049da3b-b51a-4230-b9e9-8baa3631c1ff,Diarrhea,Nutritional therapy,Keep wound dry,8/30/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,777ed98f-87c3-41ee-99c3-ea73a6778eaa,75139bb8-d800-42c7-9545-c9d3cfa628c1
019ed63c-a914-4299-acf3-6949aa07045a,Cataracts,Flea treatment,Keep wound dry,1/14/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cda1676e-aa8d-4c8e-bd30-d3e69804dbc3,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
f9cad756-764b-49ba-a602-8cb366e1c519,Mange,Decompression therapy,Record symptoms for next visit,2/5/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d57ce81b-0815-4149-bc93-6a636bceb738,53f34619-10ca-4e6b-9bb9-98af7cf40298
9f1e50a1-8438-435d-817d-38a28e8db6cb,Fungal Infection,Surgical intervention,Limit treats,6/1/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,522f4764-d80d-42f1-a8f7-d25bb1698ca8,700f536e-1c77-40d0-900d-b2b70b429a87
73da16dd-48d9-4b21-9150-49f625cbb914,Anemia,Laser therapy,Schedule dental cleaning,3/7/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,dfbe6f4f-1a2d-4f2f-9cba-d494fdb1d75e,b3763f22-e06d-40db-b94f-25fbd158a4f0
9ba5e890-908c-46ec-a91b-fcf5bca9a2ce,Kennel Cough,Corticosteroid treatment,Keep pet indoors,8/19/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fc4e8bad-5e4f-4b59-93b7-049e872085aa,8ffbf7a9-f8f8-4617-b701-0e2d1de36733
abd44664-669a-4d06-9534-ac502ece70ea,Diabetes,Joint supplements,Keep pet's environment calm,5/8/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2367d2fc-bdc1-4402-aab5-4e20e7af8274,36cf5e41-9389-49c2-a270-f71fed091abf
30d616bd-9e23-420c-b2d3-82b600fc597e,Fungal Infection,Bandaging,,6/7/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,eb3da78a-f064-4869-b567-9b40dcdd2b14,71388745-ca94-490e-b396-5d964572341c
57087088-2a63-409b-9ac1-109a19bf07ce,Ear Infection,Dental cleaning,Avoid interaction with children until fully recovered,4/5/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f661f30c-a53e-47c9-8b37-74342cf535c2,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f
f253c762-3943-41a9-b651-52bd6bb8eb87,Cataracts,Skin creams,Monitor weight regularly,7/22/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,58f6ab49-432a-4f9e-81d0-7d4941bb4b64,5f897080-971b-414a-836b-f285cdd7664d
1b317cfc-5786-4cb3-8242-1a92ae777dbf,Urinary Tract Infection,Physical therapy,Keep away from other pets,9/27/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,238928ce-02e6-4a6f-b75c-00aa6b522476,0a9cc9d7-2c21-490b-b43a-0c3d085c3e2a
8cc9e0fb-4549-4a34-b354-2c791248ec8f,Kennel Cough,Fluid therapy,Administer medication twice daily,7/20/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ec0a0546-3a39-4992-8869-46ab5629474d,337f4d29-5977-4e76-b493-41dd50e41a3f
d345de92-b8c9-48bd-8a7a-741acfbfa288,Tumor,Eye drops,Clean ears regularly,2/29/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f2d29c90-540d-4080-8d6c-360eb40b2fc2,2d3bda44-92a2-4581-b86a-8ca3fe33ffbc
37b71bd4-2023-4283-89d2-799af736bd15,Arthritis,Wound cleaning,Keep pet indoors,10/21/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,335f95dd-d0ee-4ada-89de-5592df58c571,816d02ba-3bbf-4d46-b116-e33da7f614c9
310a4463-4338-4f91-bbd9-c80c1f471a0d,Flea Infestation,Nebulization,Keep pet's environment calm,1/7/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,66213735-e5a1-40e1-b987-24fc5720aa5c,22cfc2d6-a583-4199-a599-69af90e6be42
941573e8-c7d6-4880-8251-3edb84071d39,Diarrhea,Decompression therapy,Wear a cone for 5 days,9/3/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,6f0e4d04-9b5b-4a23-b3a7-0febffd0aa6e,d43a714f-e588-45a0-89db-17076cfbc3ab
180a534d-5b16-4888-9481-8e16ff09c33b,Obesity,Flea treatment,Keep away from other pets,11/1/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c95c572d-095f-44ae-9320-13ae6e532571,5cc2cf52-b07d-4856-8fb3-cabbbfba4cb6
795d11c7-70c9-4043-a062-87f452d6e2b8,Skin Infection,Surgical intervention,Needs regular vaccinations,1/28/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,dae3f1c9-588e-44fd-b076-b4f60c49dca7,2d2e7bc3-4e4c-4dc8-b980-29cd50541ba8
374c5481-e516-4468-a07b-f69923337cbf,Hip Dysplasia,Antibiotic cream,,12/24/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5c2d504f-ecf2-4959-8c7c-97bc6bf97a44,df66b46d-76b3-4966-962f-d90b54965ac7
1a0e2072-e465-43c8-af83-dcf6e97ce0ec,Autoimmune Disease,Insulin injections,Avoid scratching,6/12/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fb3bb8fd-e409-4581-aeba-7ae0eb100b00,c1ef28d6-ed37-4772-932d-1c00976284d9
b241899f-4046-4c00-9e67-2069a80728d8,Obesity,Wound cleaning,Keep wound dry,8/24/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,341dbedb-b88f-4e11-9cf0-36509b293ca4,d3b1e076-fa39-451b-978c-1ec5f2ab9e62
173b78fd-8a10-4d8a-9df9-ac2ebcdde192,Respiratory Infection,Wound cleaning,Reduce stress levels,1/5/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,19bb05c4-391c-44bd-8718-1cff6f70f0ba,b894e284-d6ea-487f-a6b8-a77c33ade36d
40eff54d-eb87-4491-9db2-9fafd1aa09ea,Tumor,Surgery,Clean ears regularly,5/10/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c5516088-06b6-48ed-9b62-6d93d54b1b4f,49b2f9ba-653b-442b-a78c-6e695e5bb98a
fcb25dac-8dce-4e4f-86e2-7e7c426ce7b9,Cataracts,Chemotherapy,Avoid interaction with children until fully recovered,10/14/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e2e45755-5d2a-4125-97df-d2bd57462ced,d3ead0f3-f2ff-4a9d-bbae-6fedf298b34f
ae1efbd6-ea2f-4d10-8ed4-5ead94191947,Anemia,Antibiotic cream,Keep pet indoors,11/12/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2cee435f-86b6-46da-be8a-c36259d08424,92fabd46-5cc7-4450-8d51-ef1a37c722c1
69c44e12-9bc4-405a-a635-323b057c2b4f,Flea Infestation,Nutritional therapy,Follow-up visit required,12/10/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4c151b1b-524b-4dc8-b463-937c320a9bf1,2c7c2c60-3a11-4e88-abec-fd423ee25cc7
6cac2d31-a59a-404c-878e-37e45f3ea622,Anemia,Behavior modification,Apply ointment every 8 hours,6/26/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7bd7850f-d872-462f-88ff-9b26a60bae72,d3b1e076-fa39-451b-978c-1ec5f2ab9e62
f27aedf7-9527-4d8e-8306-4cc42935f55b,Heart Murmur,Insulin injections,Administer insulin after meals,12/17/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cc59d324-dc52-46a3-82c3-c8b6de17aa47,04503ce2-1243-46f9-ae42-1af6f8ad168b
13fae3af-0474-4df4-974d-3104406a4819,Kennel Cough,Eye drops,Keep pet indoors,4/4/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,86e43c86-14be-47da-916d-eaa16cf58f7b,fa708656-df65-46b0-b7a7-05d398594045
fb36bd71-f3b0-41d7-b596-975dde84a5da,Dental Disease,Special diet,Wear a cone for 5 days,11/2/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,87948812-8650-489a-be7b-a9ce4e0107e7,10fcbf43-8537-4af0-900f-a2fd5d375c54
